X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,Y
"2,01Е-01","0,00Е+00","6,47Е-01","0,00Е+00","5,88Е-01","5,10Е-01","1,00Е+00","2,33Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,92Е-01","5,53Е-01","4,03Е-02","0,00Е+00","1,30Е-01","0,00Е+00","1,18Е-01","1,02Е-01","2,01Е-01","4,68Е-03","2,01Е-01","1,84Е-01","1,62Е-01","1,99Е-01","1,11Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","3,81Е-01","3,30Е-01","6,47Е-01","1,51Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,41Е-01","3,58Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","3,46Е-01","3,00Е-01","5,88Е-01","1,37Е-02","5,88Е-01","5,38Е-01","4,76Е-01","5,84Е-01","3,26Е-01","2,60Е-01","5,10Е-01","1,19Е-02","5,10Е-01","4,66Е-01","4,12Е-01","5,06Е-01","2,82Е-01","1,00Е+00","2,33Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,92Е-01","5,53Е-01","5,44Е-04","2,33Е-02","2,13Е-02","1,89Е-02","2,31Е-02","1,29Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,92Е-01","5,53Е-01","8,36Е-01","7,39Е-01","9,07Е-01","5,06Е-01","6,54Е-01","8,02Е-01","4,47Е-01","9,84Е-01","5,49Е-01","3,06Е-01","1,02Е+01"
"1,00Е+00","0,00Е+00","6,47Е-01","0,00Е+00","5,88Е-01","6,53Е-01","9,17Е-01","2,61Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","4,27Е-01","1,00Е+00","0,00Е+00","6,47Е-01","0,00Е+00","5,88Е-01","6,53Е-01","9,17Е-01","2,61Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","4,27Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","3,81Е-01","4,22Е-01","5,93Е-01","1,69Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","2,76Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","3,46Е-01","3,84Е-01","5,39Е-01","1,54Е-02","5,88Е-01","5,38Е-01","4,76Е-01","5,88Е-01","2,51Е-01","4,26Е-01","5,98Е-01","1,70Е-02","6,53Е-01","5,97Е-01","5,28Е-01","6,53Е-01","2,79Е-01","8,40Е-01","2,39Е-02","9,17Е-01","8,38Е-01","7,41Е-01","9,17Е-01","3,92Е-01","6,81Е-04","2,61Е-02","2,38Е-02","2,11Е-02","2,61Е-02","1,11Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","4,27Е-01","8,36Е-01","7,39Е-01","9,14Е-01","3,90Е-01","6,54Е-01","8,09Е-01","3,45Е-01","1,00Е+00","4,27Е-01","1,82Е-01","1,04Е+01"
"1,78Е-01","0,00Е+00","6,47Е-01","0,00Е+00","5,88Е-01","5,72Е-01","9,91Е-01","3,54Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","5,34Е-01","3,18Е-02","0,00Е+00","1,15Е-01","0,00Е+00","1,05Е-01","1,02Е-01","1,77Е-01","6,32Е-03","1,78Е-01","1,63Е-01","1,44Е-01","1,78Е-01","9,52Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","3,81Е-01","3,70Е-01","6,41Е-01","2,29Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","3,45Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","3,46Е-01","3,36Е-01","5,83Е-01","2,08Е-02","5,88Е-01","5,38Е-01","4,76Е-01","5,88Е-01","3,14Е-01","3,27Е-01","5,66Е-01","2,03Е-02","5,72Е-01","5,23Е-01","4,62Е-01","5,72Е-01","3,05Е-01","9,82Е-01","3,51Е-02","9,91Е-01","9,06Е-01","8,01Е-01","9,91Е-01","5,29Е-01","1,26Е-03","3,54Е-02","3,24Е-02","2,86Е-02","3,54Е-02","1,89Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","5,34Е-01","8,36Е-01","7,39Е-01","9,14Е-01","4,88Е-01","6,54Е-01","8,09Е-01","4,32Е-01","1,00Е+00","5,34Е-01","2,85Е-01","1,09Е+01"
"1,03Е-01","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","3,78Е-01","1,00Е+00","4,10Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","6,03Е-01","1,06Е-02","0,00Е+00","6,67Е-02","0,00Е+00","6,69Е-02","3,90Е-02","1,03Е-01","4,23Е-03","1,03Е-01","9,43Е-02","8,34Е-02","1,03Е-01","6,23Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","2,45Е-01","6,47Е-01","2,65Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","3,90Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","2,45Е-01","6,48Е-01","2,66Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,48Е-01","3,91Е-01","1,43Е-01","3,78Е-01","1,55Е-02","3,78Е-01","3,46Е-01","3,06Е-01","3,78Е-01","2,28Е-01","1,00Е+00","4,10Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","6,03Е-01","1,68Е-03","4,10Е-02","3,75Е-02","3,31Е-02","4,10Е-02","2,47Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","6,03Е-01","8,36Е-01","7,39Е-01","9,14Е-01","5,52Е-01","6,54Е-01","8,09Е-01","4,88Е-01","1,00Е+00","6,03Е-01","3,64Е-01","1,13Е+01"
"8,98Е-02","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","3,75Е-01","1,00Е+00","3,67Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","6,30Е-01","8,06Е-03","0,00Е+00","5,80Е-02","0,00Е+00","5,82Е-02","3,37Е-02","8,98Е-02","3,29Е-03","8,98Е-02","8,21Е-02","7,26Е-02","8,98Е-02","5,65Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","2,43Е-01","6,47Е-01","2,37Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","4,07Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","2,43Е-01","6,48Е-01","2,38Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,48Е-01","4,08Е-01","1,41Е-01","3,75Е-01","1,38Е-02","3,75Е-01","3,43Е-01","3,03Е-01","3,75Е-01","2,36Е-01","1,00Е+00","3,67Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","6,30Е-01","1,35Е-03","3,67Е-02","3,35Е-02","2,97Е-02","3,67Е-02","2,31Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","6,30Е-01","8,36Е-01","7,39Е-01","9,14Е-01","5,76Е-01","6,54Е-01","8,09Е-01","5,09Е-01","1,00Е+00","6,30Е-01","3,97Е-01","1,23Е+01"
"2,26Е-01","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","1,55Е-01","9,09Е-01","2,82Е-02","1,00Е+00","9,14Е-01","8,09Е-01","7,20Е-01","7,97Е-01","5,09Е-02","0,00Е+00","1,46Е-01","0,00Е+00","1,46Е-01","3,49Е-02","2,05Е-01","6,36Е-03","2,26Е-01","2,06Е-01","1,82Е-01","1,62Е-01","1,80Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","1,00Е-01","5,88Е-01","1,82Е-02","6,47Е-01","5,91Е-01","5,23Е-01","4,66Е-01","5,16Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","1,00Е-01","5,89Е-01","1,83Е-02","6,48Е-01","5,92Е-01","5,24Е-01","4,67Е-01","5,17Е-01","2,39Е-02","1,41Е-01","4,36Е-03","1,55Е-01","1,41Е-01","1,25Е-01","1,11Е-01","1,23Е-01","8,27Е-01","2,56Е-02","9,09Е-01","8,31Е-01","7,35Е-01","6,55Е-01","7,25Е-01","7,94Е-04","2,82Е-02","2,58Е-02","2,28Е-02","2,03Е-02","2,25Е-02","1,00Е+00","9,14Е-01","8,09Е-01","7,20Е-01","7,97Е-01","8,36Е-01","7,39Е-01","6,58Е-01","7,29Е-01","6,54Е-01","5,82Е-01","6,45Е-01","5,18Е-01","5,74Е-01","6,36Е-01","8,80Е+00"
"1,89Е-01","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","3,29Е-01","9,80Е-01","2,70Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","8,02Е-01","3,57Е-02","0,00Е+00","1,22Е-01","0,00Е+00","1,22Е-01","6,21Е-02","1,85Е-01","5,09Е-03","1,89Е-01","1,73Е-01","1,53Е-01","1,89Е-01","1,52Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","2,13Е-01","6,34Е-01","1,74Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","5,19Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","2,13Е-01","6,35Е-01","1,75Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,48Е-01","5,20Е-01","1,08Е-01","3,22Е-01","8,87Е-03","3,29Е-01","3,01Е-01","2,66Е-01","3,29Е-01","2,64Е-01","9,61Е-01","2,64Е-02","9,80Е-01","8,96Е-01","7,93Е-01","9,80Е-01","7,87Е-01","7,27Е-04","2,70Е-02","2,46Е-02","2,18Е-02","2,70Е-02","2,16Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","8,02Е-01","8,36Е-01","7,39Е-01","9,14Е-01","7,34Е-01","6,54Е-01","8,09Е-01","6,49Е-01","1,00Е+00","8,02Е-01","6,44Е-01","7,20Е+00"
"2,74Е-01","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","2,09Е-01","1,00Е+00","3,07Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","7,33Е-01","7,51Е-02","0,00Е+00","1,77Е-01","0,00Е+00","1,78Е-01","5,73Е-02","2,74Е-01","8,42Е-03","2,74Е-01","2,51Е-01","2,22Е-01","2,74Е-01","2,01Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","1,35Е-01","6,47Е-01","1,99Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","4,74Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","1,35Е-01","6,48Е-01","1,99Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,48Е-01","4,75Е-01","4,37Е-02","2,09Е-01","6,42Е-03","2,09Е-01","1,91Е-01","1,69Е-01","2,09Е-01","1,53Е-01","1,00Е+00","3,07Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","7,33Е-01","9,42Е-04","3,07Е-02","2,81Е-02","2,48Е-02","3,07Е-02","2,25Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","7,33Е-01","8,36Е-01","7,39Е-01","9,14Е-01","6,70Е-01","6,54Е-01","8,09Е-01","5,92Е-01","1,00Е+00","7,33Е-01","5,37Е-01","1,05Е+01"
"2,54Е-01","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","2,76Е-01","8,92Е-01","3,54Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","8,35Е-01","6,45Е-02","0,00Е+00","1,64Е-01","0,00Е+00","1,65Е-01","7,00Е-02","2,26Е-01","8,98Е-03","2,54Е-01","2,32Е-01","2,05Е-01","2,54Е-01","2,12Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","1,78Е-01","5,77Е-01","2,29Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","5,40Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","1,79Е-01","5,78Е-01","2,29Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,48Е-01","5,41Е-01","7,60Е-02","2,46Е-01","9,75Е-03","2,76Е-01","2,52Е-01","2,23Е-01","2,76Е-01","2,30Е-01","7,95Е-01","3,15Е-02","8,92Е-01","8,15Е-01","7,21Е-01","8,92Е-01","7,45Е-01","1,25Е-03","3,54Е-02","3,23Е-02","2,86Е-02","3,54Е-02","2,95Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","8,35Е-01","8,36Е-01","7,39Е-01","9,14Е-01","7,63Е-01","6,54Е-01","8,09Е-01","6,75Е-01","1,00Е+00","8,35Е-01","6,97Е-01","7,40Е+00"
"1,61Е-01","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","2,53Е-01","1,00Е+00","4,18Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,40Е-01","7,97Е-01","2,59Е-02","0,00Е+00","1,04Е-01","0,00Е+00","1,04Е-01","4,07Е-02","1,61Е-01","6,73Е-03","1,61Е-01","1,47Е-01","1,30Е-01","1,51Е-01","1,28Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","1,63Е-01","6,47Е-01","2,70Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,08Е-01","5,15Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","1,64Е-01","6,48Е-01","2,71Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,09Е-01","5,17Е-01","6,39Е-02","2,53Е-01","1,06Е-02","2,53Е-01","2,31Е-01","2,04Е-01","2,37Е-01","2,01Е-01","1,00Е+00","4,18Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,40Е-01","7,97Е-01","1,75Е-03","4,18Е-02","3,82Е-02","3,38Е-02","3,93Е-02","3,33Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,40Е-01","7,97Е-01","8,36Е-01","7,39Е-01","8,59Е-01","7,29Е-01","6,54Е-01","7,60Е-01","6,45Е-01","8,83Е-01","7,49Е-01","6,36Е-01","1,02Е+01"
"9,16Е-02","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","3,50Е-01","9,89Е-01","5,44Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","5,28Е-01","8,38Е-03","0,00Е+00","5,92Е-02","0,00Е+00","5,93Е-02","3,21Е-02","9,05Е-02","4,98Е-03","9,16Е-02","8,37Е-02","7,40Е-02","9,16Е-02","4,83Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","2,27Е-01","6,39Е-01","3,52Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","3,41Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","2,27Е-01","6,41Е-01","3,53Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,48Е-01","3,42Е-01","1,23Е-01","3,46Е-01","1,91Е-02","3,50Е-01","3,20Е-01","2,83Е-01","3,50Е-01","1,85Е-01","9,77Е-01","5,38Е-02","9,89Е-01","9,04Е-01","7,99Е-01","9,89Е-01","5,22Е-01","2,96Е-03","5,44Е-02","4,98Е-02","4,40Е-02","5,44Е-02","2,87Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","5,28Е-01","8,36Е-01","7,39Е-01","9,14Е-01","4,82Е-01","6,54Е-01","8,09Е-01","4,27Е-01","1,00Е+00","5,28Е-01","2,78Е-01","1,15Е+01"
"7,82Е-02","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","4,12Е-01","9,69Е-01","7,25Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,94Е-01","4,24Е-01","6,11Е-03","0,00Е+00","5,06Е-02","0,00Е+00","5,07Е-02","3,22Е-02","7,58Е-02","5,67Е-03","7,82Е-02","7,15Е-02","6,32Е-02","7,77Е-02","3,32Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","2,67Е-01","6,27Е-01","4,69Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,43Е-01","2,74Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","2,67Е-01","6,28Е-01","4,70Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,44Е-01","2,75Е-01","1,70Е-01","4,00Е-01","2,99Е-02","4,12Е-01","3,77Е-01","3,33Е-01","4,10Е-01","1,75Е-01","9,39Е-01","7,02Е-02","9,69Е-01","8,86Е-01","7,84Е-01","9,63Е-01","4,11Е-01","5,25Е-03","7,25Е-02","6,62Е-02","5,86Е-02","7,20Е-02","3,08Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,94Е-01","4,24Е-01","8,36Е-01","7,39Е-01","9,08Е-01","3,88Е-01","6,54Е-01","8,03Е-01","3,43Е-01","9,88Е-01","4,22Е-01","1,80Е-01","1,51Е+01"
"5,94Е-02","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","4,77Е-01","8,20Е-01","9,44Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,53Е-01","4,70Е-01","3,53Е-03","0,00Е+00","3,84Е-02","0,00Е+00","3,85Е-02","2,84Е-02","4,87Е-02","5,61Е-03","5,94Е-02","5,43Е-02","4,80Е-02","5,66Е-02","2,79Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","3,09Е-01","5,30Е-01","6,10Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,16Е-01","3,04Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","3,09Е-01","5,31Е-01","6,12Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,18Е-01","3,05Е-01","2,28Е-01","3,91Е-01","4,50Е-02","4,77Е-01","4,36Е-01","3,86Е-01","4,55Е-01","2,24Е-01","6,72Е-01","7,74Е-02","8,20Е-01","7,49Е-01","6,63Е-01","7,81Е-01","3,85Е-01","8,91Е-03","9,44Е-02","8,63Е-02","7,63Е-02","9,00Е-02","4,44Е-02","1,00Е+00","9,14Е-01","8,09Е-01","9,53Е-01","4,70Е-01","8,36Е-01","7,39Е-01","8,71Е-01","4,30Е-01","6,54Е-01","7,71Е-01","3,80Е-01","9,09Е-01","4,48Е-01","2,21Е-01","2,32Е+01"
"1,30Е-01","0,00Е+00","6,47Е-01","0,00Е+00","6,48Е-01","2,83Е-01","9,69Е-01","5,82Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","6,61Е-01","1,69Е-02","0,00Е+00","8,41Е-02","0,00Е+00","8,43Е-02","3,68Е-02","1,26Е-01","7,57Е-03","1,30Е-01","1,19Е-01","1,05Е-01","1,30Е-01","8,60Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,19Е-01","1,83Е-01","6,27Е-01","3,77Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","4,27Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,20Е-01","1,83Е-01","6,28Е-01","3,77Е-02","6,48Е-01","5,92Е-01","5,24Е-01","6,48Е-01","4,28Е-01","7,99Е-02","2,74Е-01","1,65Е-02","2,83Е-01","2,58Е-01","2,29Е-01","2,83Е-01","1,87Е-01","9,39Е-01","5,64Е-02","9,69Е-01","8,86Е-01","7,84Е-01","9,69Е-01","6,40Е-01","3,39Е-03","5,82Е-02","5,32Е-02","4,71Е-02","5,82Е-02","3,85Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","6,61Е-01","8,36Е-01","7,39Е-01","9,14Е-01","6,04Е-01","6,54Е-01","8,09Е-01","5,34Е-01","1,00Е+00","6,61Е-01","4,37Е-01","9,70Е+00"
"9,71Е-02","0,00Е+00","6,47Е-01","0,00Е+00","6,34Е-01","5,04Е-01","9,24Е-01","6,02Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","3,71Е-01","9,43Е-03","0,00Е+00","6,28Е-02","0,00Е+00","6,15Е-02","4,90Е-02","8,97Е-02","5,84Е-03","9,71Е-02","8,88Е-02","7,85Е-02","9,71Е-02","3,60Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,10Е-01","3,26Е-01","5,97Е-01","3,89Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","2,40Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,02Е-01","3,20Е-01","5,85Е-01","3,81Е-02","6,34Е-01","5,79Е-01","5,12Е-01","6,34Е-01","2,35Е-01","2,54Е-01","4,66Е-01","3,03Е-02","5,04Е-01","4,61Е-01","4,08Е-01","5,04Е-01","1,87Е-01","8,53Е-01","5,56Е-02","9,24Е-01","8,44Е-01","7,47Е-01","9,24Е-01","3,43Е-01","3,62Е-03","6,02Е-02","5,50Е-02","4,86Е-02","6,02Е-02","2,23Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","3,71Е-01","8,36Е-01","7,39Е-01","9,14Е-01","3,39Е-01","6,54Е-01","8,09Е-01","3,00Е-01","1,00Е+00","3,71Е-01","1,38Е-01","1,38Е+01"
"1,50Е-01","0,00Е+00","6,47Е-01","0,00Е+00","6,34Е-01","4,46Е-01","9,45Е-01","5,93Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","4,03Е-01","2,25Е-02","0,00Е+00","9,71Е-02","0,00Е+00","9,51Е-02","6,69Е-02","1,42Е-01","8,91Е-03","1,50Е-01","1,37Е-01","1,21Е-01","1,50Е-01","6,05Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,18Е-01","0,00Е+00","4,10Е-01","2,88Е-01","6,11Е-01","3,84Е-02","6,47Е-01","5,91Е-01","5,23Е-01","6,47Е-01","2,61Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,02Е-01","2,82Е-01","5,99Е-01","3,76Е-02","6,34Е-01","5,79Е-01","5,12Е-01","6,34Е-01","2,56Е-01","1,99Е-01","4,21Е-01","2,64Е-02","4,46Е-01","4,07Е-01","3,60Е-01","4,46Е-01","1,80Е-01","8,94Е-01","5,61Е-02","9,45Е-01","8,64Е-01","7,64Е-01","9,45Е-01","3,81Е-01","3,52Е-03","5,93Е-02","5,42Е-02","4,80Е-02","5,93Е-02","2,39Е-02","1,00Е+00","9,14Е-01","8,09Е-01","1,00Е+00","4,03Е-01","8,36Е-01","7,39Е-01","9,14Е-01","3,69Е-01","6,54Е-01","8,09Е-01","3,26Е-01","1,00Е+00","4,03Е-01","1,63Е-01","1,27Е+01"
